time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,x,y,z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/02/28/14:15:19.811292,20562,1677611719,798411386,map,0.049875184893608,0.062210820615292,0.047274544835091,-0.015037824327115,-0.02229855148214,-0.71018575335006,-0.703500551948164
2023/02/28/14:15:19.928277,20563,1677611719,820777281,map,0.049872379750013,0.062226913869381,0.047296829521656,-0.015037824327115,-0.02229855148214,-0.71018575335006,-0.703500551948164
2023/02/28/14:15:19.932134,20564,1677611719,824609089,map,0.049865812063217,0.062256649136543,0.047343660145998,-0.01496392410879,-0.022273461924202,-0.710087965088253,-0.703601543370458
2023/02/28/14:15:19.932212,20565,1677611719,835004189,map,0.04985236003995,0.06227707862854,0.04736652225256,-0.01496392410879,-0.022273461924202,-0.710087965088253,-0.703601543370458
2023/02/28/14:15:19.934735,20566,1677611719,850254025,map,0.049843057990074,0.062296308577061,0.047383509576321,-0.01496392410879,-0.022273461924202,-0.710087965088253,-0.703601543370458
2023/02/28/14:15:19.942566,20567,1677611719,856770390,map,0.049838915467262,0.062307476997376,0.047402158379555,-0.01496392410879,-0.022273461924202,-0.710087965088253,-0.703601543370458
2023/02/28/14:15:19.942672,20568,1677611719,872022778,map,0.049840748310089,0.06232400238514,0.047425400465727,-0.014339157994983,-0.02236554719057,-0.709626324071068,-0.704077345728742
2023/02/28/14:15:19.942766,20569,1677611719,879606028,map,0.049840770661831,0.062346398830414,0.047450929880142,-0.014339157994983,-0.02236554719057,-0.709626324071068,-0.704077345728742
2023/02/28/14:15:19.942876,20570,1677611719,898246522,map,0.049838110804558,0.062361024320126,0.047474354505539,-0.014339157994983,-0.02236554719057,-0.709626324071068,-0.704077345728742
2023/02/28/14:15:19.943053,20571,1677611719,907891199,map,0.049812730401754,0.0624083802104,0.047519709914923,-0.014339157994983,-0.02236554719057,-0.709626324071068,-0.704077345728742
2023/02/28/14:15:19.943129,20572,1677611719,916318676,map,0.049798175692558,0.062421720474959,0.047533236443997,-0.01376659997268,-0.022383110243326,-0.709759914763596,-0.703953448811372
2023/02/28/14:15:19.943328,20573,1677611719,923601403,map,0.049813058227301,0.062416478991509,0.047558955848217,-0.01376659997268,-0.022383110243326,-0.709759914763596,-0.703953448811372
2023/02/28/14:15:19.943979,20574,1677611719,942189552,map,0.049827843904495,0.062445342540741,0.047587893903256,-0.01376659997268,-0.022383110243326,-0.709759914763596,-0.703953448811372
2023/02/28/14:15:19.998206,20575,1677611719,949094723,map,0.049863513559103,0.062425188720226,0.047612603753805,-0.01376659997268,-0.022383110243326,-0.709759914763596,-0.703953448811372
2023/02/28/14:15:19.998220,20576,1677611719,961325779,map,0.049899362027645,0.062385022640228,0.047646332532168,-0.014706427608541,-0.022443303516261,-0.710102996366648,-0.703586343504669
2023/02/28/14:15:19.998501,20577,1677611719,971022071,map,0.049901355057955,0.062429428100586,0.047697581350803,-0.014706427608541,-0.022443303516261,-0.710102996366648,-0.703586343504669
2023/02/28/14:15:19.998677,20578,1677611719,986537482,map,0.049939155578613,0.062488555908203,0.047728065401316,-0.014706427608541,-0.022443303516261,-0.710102996366648,-0.703586343504669
2023/02/28/14:15:20.097736,20579,1677611720,288241,map,0.049966748803854,0.062608897686005,0.047749850898981,-0.014706427608541,-0.022443303516261,-0.710102996366648,-0.703586343504669
2023/02/28/14:15:20.097775,20580,1677611720,16465169,map,0.049955148249865,0.062678493559361,0.047782085835934,-0.013444539439596,-0.024219665094089,-0.709927415888474,-0.703729808084277
2023/02/28/14:15:20.098402,20581,1677611720,19169778,map,0.049925673753023,0.062743723392487,0.047805596143007,-0.013444539439596,-0.024219665094089,-0.709927415888474,-0.703729808084277
2023/02/28/14:15:20.098439,20582,1677611720,31795161,map,0.049920246005058,0.062837600708008,0.047818273305893,-0.013444539439596,-0.024219665094089,-0.709927415888474,-0.703729808084277
2023/02/28/14:15:20.098641,20583,1677611720,41907655,map,0.049907431006432,0.062833718955517,0.047826200723648,-0.013444539439596,-0.024219665094089,-0.709927415888474,-0.703729808084277
2023/02/28/14:15:20.098695,20584,1677611720,52086399,map,0.049897592514753,0.062797620892525,0.047848708927631,-0.011390683669717,-0.024615943263951,-0.709854884454909,-0.70382560457822
2023/02/28/14:15:20.098828,20585,1677611720,63258435,map,0.049886047840119,0.062780685722828,0.047880962491036,-0.011390683669717,-0.024615943263951,-0.709854884454909,-0.70382560457822
2023/02/28/14:15:20.098981,20586,1677611720,80354226,map,0.049913533031941,0.062607638537884,0.047923363745213,-0.011390683669717,-0.024615943263951,-0.709854884454909,-0.70382560457822
2023/02/28/14:15:20.099033,20587,1677611720,87548514,map,0.04995733872056,0.062560997903347,0.047979652881622,-0.011390683669717,-0.024615943263951,-0.709854884454909,-0.70382560457822
2023/02/28/14:15:20.132447,20588,1677611720,109729355,map,0.049990177154541,0.062557652592659,0.048031277954578,-0.013994594008244,-0.022309220890986,-0.71008451266867,-0.703623877578174
2023/02/28/14:15:20.132493,20589,1677611720,110888428,map,0.05001100152731,0.062588721513748,0.048048131167889,-0.013994594008244,-0.022309220890986,-0.71008451266867,-0.703623877578174
2023/02/28/14:15:20.132542,20590,1677611720,122748648,map,0.050013273954392,0.062678292393684,0.048036634922028,-0.013994594008244,-0.022309220890986,-0.71008451266867,-0.703623877578174
2023/02/28/14:15:20.159847,20591,1677611720,139982773,map,0.049997873604298,0.062782242894173,0.04804027825594,-0.013994594008244,-0.022309220890986,-0.71008451266867,-0.703623877578174
2023/02/28/14:15:20.162225,20592,1677611720,145594859,map,0.049968980252743,0.062957756221294,0.048126954585314,-0.009979328617245,-0.023911969063085,-0.710278961764086,-0.703443421236463
2023/02/28/14:15:20.162310,20593,1677611720,159166397,map,0.049952521920204,0.063016556203365,0.048176661133766,-0.009979328617245,-0.023911969063085,-0.710278961764086,-0.703443421236463
2023/02/28/14:15:20.180804,20594,1677611720,172389858,map,0.049914851784706,0.063084170222282,0.048225358128548,-0.009979328617245,-0.023911969063085,-0.710278961764086,-0.703443421236463
2023/02/28/14:15:20.180871,20595,1677611720,179477844,map,0.049868848174811,0.063147634267807,0.048269897699356,-0.009979328617245,-0.023911969063085,-0.710278961764086,-0.703443421236463
2023/02/28/14:15:20.194853,20596,1677611720,193900223,map,0.049839235842228,0.063185267150402,0.048317853361368,-0.004603797727432,-0.024588168490782,-0.710200306854414,-0.703555119275367
2023/02/28/14:15:20.215541,20597,1677611720,210779814,map,0.049822103232145,0.063232451677322,0.048367343842983,-0.004603797727432,-0.024588168490782,-0.710200306854414,-0.703555119275367
2023/02/28/14:15:20.221622,20598,1677611720,216824508,map,0.049813035875559,0.063282772898674,0.048452451825142,-0.004603797727432,-0.024588168490782,-0.710200306854414,-0.703555119275367
2023/02/28/14:15:20.230642,20599,1677611720,227804094,map,0.049817286431789,0.06330181658268,0.048484049737454,-0.004603797727432,-0.024588168490782,-0.710200306854414,-0.703555119275367
2023/02/28/14:15:20.249410,20600,1677611720,246350472,map,0.049821324646473,0.063314206898213,0.048522356897593,-0.001389968819575,-0.024909785823412,-0.71011587848504,-0.703642750805228
2023/02/28/14:15:20.252311,20601,1677611720,249280396,map,0.049814097583294,0.06332091987133,0.048568774014711,-0.001389968819575,-0.024909785823412,-0.71011587848504,-0.703642750805228
2023/02/28/14:15:20.262215,20602,1677611720,260341493,map,0.049798250198364,0.063330039381981,0.048613227903843,-0.001389968819575,-0.024909785823412,-0.71011587848504,-0.703642750805228
2023/02/28/14:15:20.279499,20603,1677611720,274394181,map,0.049761172384024,0.063346296548843,0.048749767243862,-0.001389968819575,-0.024909785823412,-0.71011587848504,-0.703642750805228
2023/02/28/14:15:20.286051,20604,1677611720,284758084,map,0.049744434654713,0.063357517123222,0.048811975866556,0.001556853217521,-0.024491872161558,-0.710138856420013,-0.703633765623961
2023/02/28/14:15:20.311152,20605,1677611720,297377581,map,0.049719087779522,0.063383154571056,0.048883378505707,0.001556853217521,-0.024491872161558,-0.710138856420013,-0.703633765623961
2023/02/28/14:15:20.311189,20606,1677611720,307796016,map,0.049689386039972,0.063412554562092,0.048950135707855,0.001556853217521,-0.024491872161558,-0.710138856420013,-0.703633765623961
2023/02/28/14:15:20.320941,20607,1677611720,318891748,map,0.049659229815006,0.063450813293457,0.049014199525118,0.001556853217521,-0.024491872161558,-0.710138856420013,-0.703633765623961
2023/02/28/14:15:20.343719,20608,1677611720,332467088,map,0.049610175192356,0.063524559140205,0.049137145280838,0.006282407921945,-0.024511897182956,-0.71018143659081,-0.703563790001632
2023/02/28/14:15:20.347319,20609,1677611720,343996731,map,0.049590859562159,0.063531816005707,0.049204599112272,0.006282407921945,-0.024511897182956,-0.71018143659081,-0.703563790001632
2023/02/28/14:15:20.354533,20610,1677611720,353849327,map,0.049579415470362,0.063548386096954,0.049276288598776,0.006282407921945,-0.024511897182956,-0.71018143659081,-0.703563790001632
2023/02/28/14:15:20.378894,20611,1677611720,366982006,map,0.049576833844185,0.063547044992447,0.049327202141285,0.006282407921945,-0.024511897182956,-0.71018143659081,-0.703563790001632
2023/02/28/14:15:20.380630,20612,1677611720,379762235,map,0.049600351601839,0.063505366444588,0.049352180212736,0.009376268459694,-0.024573692365407,-0.710892149348354,-0.702809075934243
2023/02/28/14:15:20.394237,20613,1677611720,389988948,map,0.04965315759182,0.063441067934036,0.049364291131497,0.009376268459694,-0.024573692365407,-0.710892149348354,-0.702809075934243
2023/02/28/14:15:20.414611,20614,1677611720,408180062,map,0.049724861979485,0.063357822597027,0.049374498426914,0.009376268459694,-0.024573692365407,-0.710892149348354,-0.702809075934243
2023/02/28/14:15:20.415090,20615,1677611720,411792493,map,0.049803368747234,0.06326025724411,0.049379419535399,0.009376268459694,-0.024573692365407,-0.710892149348354,-0.702809075934243
2023/02/28/14:15:20.424634,20616,1677611720,423405887,map,0.04998978972435,0.063029885292053,0.049347970634699,0.00717570115651,-0.025394387653413,-0.710455224823643,-0.703247602039197
2023/02/28/14:15:20.447116,20617,1677611720,434848706,map,0.050089586526156,0.062903448939324,0.049332838505507,0.00717570115651,-0.025394387653413,-0.710455224823643,-0.703247602039197
2023/02/28/14:15:20.448803,20618,1677611720,447802478,map,0.05018163099885,0.062762871384621,0.049322750419378,0.00717570115651,-0.025394387653413,-0.710455224823643,-0.703247602039197
2023/02/28/14:15:20.458569,20619,1677611720,456578136,map,0.050262816250324,0.062617920339108,0.049316398799419,0.00717570115651,-0.025394387653413,-0.710455224823643,-0.703247602039197
2023/02/28/14:15:20.489156,20620,1677611720,482465991,map,0.050332371145487,0.062472768127918,0.049319092184305,0.004263672001405,-0.025259686984116,-0.71112991223315,-0.702593819466552
2023/02/28/14:15:20.489289,20621,1677611720,482879329,map,0.050395883619785,0.06232251226902,0.049324851483107,0.004263672001405,-0.025259686984116,-0.71112991223315,-0.702593819466552
2023/02/28/14:15:20.497408,20622,1677611720,494099490,map,0.05052175745368,0.062054563313723,0.04933475703001,0.004263672001405,-0.025259686984116,-0.71112991223315,-0.702593819466552
2023/02/28/14:15:20.521988,20623,1677611720,512656180,map,0.050584390759468,0.061912808567286,0.049340941011906,0.004263672001405,-0.025259686984116,-0.71112991223315,-0.702593819466552
2023/02/28/14:15:20.522047,20624,1677611720,514587188,map,0.050642408430576,0.061774875968695,0.049356773495674,0.003962241692122,-0.025582253937927,-0.711108604037777,-0.702605518180464
2023/02/28/14:15:20.531770,20625,1677611720,530069109,map,0.050673097372055,0.061670534312725,0.049430288374424,0.003962241692122,-0.025582253937927,-0.711108604037777,-0.702605518180464
2023/02/28/14:15:20.547031,20626,1677611720,541597867,map,0.050790004432201,0.061366267502308,0.049488388001919,0.003962241692122,-0.025582253937927,-0.711108604037777,-0.702605518180464
2023/02/28/14:15:20.555546,20627,1677611720,550792019,map,0.050862733274698,0.061224270612002,0.049505438655615,0.003962241692122,-0.025582253937927,-0.711108604037777,-0.702605518180464
2023/02/28/14:15:20.563940,20628,1677611720,562617081,map,0.050946231931448,0.061067298054695,0.049526881426573,0.00631904802128,-0.025922074099303,-0.712164877489173,-0.701505074831829
2023/02/28/14:15:20.589282,20629,1677611720,584933600,map,0.051039129495621,0.060911118984222,0.049549657851458,0.00631904802128,-0.025922074099303,-0.712164877489173,-0.701505074831829
2023/02/28/14:15:20.589333,20630,1677611720,586560178,map,0.051142998039723,0.060744017362595,0.049562871456146,0.00631904802128,-0.025922074099303,-0.712164877489173,-0.701505074831829
2023/02/28/14:15:20.598037,20631,1677611720,596016364,map,0.051241990178824,0.06055660545826,0.049564085900784,0.00631904802128,-0.025922074099303,-0.712164877489173,-0.701505074831829
2023/02/28/14:15:20.615785,20632,1677611720,613740911,map,0.051388133317232,0.060176707804203,0.049558185040951,0.007443246058135,-0.026863119054687,-0.712989384762062,-0.700620634740357
2023/02/28/14:15:20.622165,20633,1677611720,620467226,map,0.051456235349178,0.059982147067785,0.049561582505703,0.007443246058135,-0.026863119054687,-0.712989384762062,-0.700620634740357
2023/02/28/14:15:20.634928,20634,1677611720,632781356,map,0.051524184644222,0.05977439135313,0.049564592540264,0.007443246058135,-0.026863119054687,-0.712989384762062,-0.700620634740357
2023/02/28/14:15:20.655369,20635,1677611720,646778783,map,0.051592327654362,0.059552550315857,0.04957726970315,0.007443246058135,-0.026863119054687,-0.712989384762062,-0.700620634740357
2023/02/28/14:15:20.663569,20636,1677611720,656826485,map,0.051667355000973,0.059335835278034,0.049597922712565,0.008388884361462,-0.027682169298511,-0.713229256306373,-0.700333727313108
2023/02/28/14:15:20.681253,20637,1677611720,673340291,map,0.051755230873823,0.059120781719685,0.049622096121311,0.008388884361462,-0.027682169298511,-0.713229256306373,-0.700333727313108
2023/02/28/14:15:20.681282,20638,1677611720,676909961,map,0.051851734519005,0.058894917368889,0.049650229513645,0.008388884361462,-0.027682169298511,-0.713229256306373,-0.700333727313108
2023/02/28/14:15:20.690974,20639,1677611720,690035349,map,0.05201767385006,0.058458343148232,0.049693450331688,0.008388884361462,-0.027682169298511,-0.713229256306373,-0.700333727313108
2023/02/28/14:15:20.709054,20640,1677611720,707523279,map,0.052083395421505,0.058227241039276,0.049725987017155,0.009384392264744,-0.029287949080253,-0.713489533510807,-0.699990673698198
2023/02/28/14:15:20.714220,20641,1677611720,712782132,map,0.05215522646904,0.057976886630058,0.049750439822674,0.009384392264744,-0.029287949080253,-0.713489533510807,-0.699990673698198
2023/02/28/14:15:20.729273,20642,1677611720,722639988,map,0.052228797227144,0.057721626013517,0.049784071743488,0.009384392264744,-0.029287949080253,-0.713489533510807,-0.699990673698198
2023/02/28/14:15:20.747005,20643,1677611720,742835653,map,0.052299376577139,0.057466849684715,0.049833685159683,0.009384392264744,-0.029287949080253,-0.713489533510807,-0.699990673698198
2023/02/28/14:15:20.749376,20644,1677611720,747847316,map,0.052383996546269,0.057222001254559,0.049883242696524,0.008989947812065,-0.031246057417754,-0.71322256088436,-0.700183130696478
2023/02/28/14:15:20.764072,20645,1677611720,761423229,map,0.052504494786263,0.056979656219483,0.049945347011089,0.008989947812065,-0.031246057417754,-0.71322256088436,-0.700183130696478
2023/02/28/14:15:20.777494,20646,1677611720,769581329,map,0.052646197378636,0.056724190711975,0.050022169947624,0.008989947812065,-0.031246057417754,-0.71322256088436,-0.700183130696478
2023/02/28/14:15:20.784046,20647,1677611720,782492079,map,0.052926070988178,0.056205812841654,0.050207264721394,0.008989947812065,-0.031246057417754,-0.71322256088436,-0.700183130696478
2023/02/28/14:15:20.798650,20648,1677611720,793020619,map,0.053071521222591,0.055934701114893,0.050327587872744,0.008396932433894,-0.035082046249528,-0.71367827170825,-0.699544333962656
2023/02/28/14:15:20.817774,20649,1677611720,815513337,map,0.053200528025627,0.055648893117905,0.050444416701794,0.008396932433894,-0.035082046249528,-0.71367827170825,-0.699544333962656
2023/02/28/14:15:20.817957,20650,1677611720,816918090,map,0.053336877375841,0.055371411144734,0.050572164356709,0.008396932433894,-0.035082046249528,-0.71367827170825,-0.699544333962656
2023/02/28/14:15:20.834480,20651,1677611720,832347927,map,0.053483288735151,0.055089581757784,0.050720516592264,0.008396932433894,-0.035082046249528,-0.71367827170825,-0.699544333962656
2023/02/28/14:15:20.844915,20652,1677611720,842916051,map,0.053638186305761,0.054791852831841,0.050895553082228,0.009149394608338,-0.040499866892011,-0.714675177042979,-0.698223066481788
2023/02/28/14:15:20.852735,20653,1677611720,851210767,map,0.053796172142029,0.054477535188198,0.051135063171387,0.009149394608338,-0.040499866892011,-0.714675177042979,-0.698223066481788
2023/02/28/14:15:20.864399,20654,1677611720,862747233,map,0.054037932306528,0.053873267024756,0.051655992865563,0.009149394608338,-0.040499866892011,-0.714675177042979,-0.698223066481788
2023/02/28/14:15:20.882266,20655,1677611720,879670366,map,0.054127983748913,0.053587108850479,0.051961317658424,0.009149394608338,-0.040499866892011,-0.714675177042979,-0.698223066481788
2023/02/28/14:15:20.898248,20656,1677611720,889058790,map,0.054206114262343,0.053313333541155,0.052280921489,0.010426832659478,-0.043280906934667,-0.715513650398522,-0.697178832211815
2023/02/28/14:15:20.904294,20657,1677611720,897868980,map,0.054277896881104,0.05302069708705,0.05258222669363,0.010426832659478,-0.043280906934667,-0.715513650398522,-0.697178832211815
2023/02/28/14:15:20.910200,20658,1677611720,909458571,map,0.054325103759766,0.052728559821844,0.05286630615592,0.010426832659478,-0.043280906934667,-0.715513650398522,-0.697178832211815
2023/02/28/14:15:20.922200,20659,1677611720,920718941,map,0.054358959197998,0.052424766123295,0.053140211850405,0.010426832659478,-0.043280906934667,-0.715513650398522,-0.697178832211815
2023/02/28/14:15:20.939862,20660,1677611720,933432033,map,0.054372120648623,0.052089691162109,0.053398955613375,0.01290826392696,-0.045000684063463,-0.715357049831613,-0.697189098920694
2023/02/28/14:15:20.949703,20661,1677611720,944643913,map,0.05434812605381,0.051463015377522,0.05391077324748,0.01290826392696,-0.045000684063463,-0.715357049831613,-0.697189098920694
2023/02/28/14:15:20.957075,20662,1677611720,955343183,map,0.054307233542204,0.051159724593163,0.054207101464272,0.01290826392696,-0.045000684063463,-0.715357049831613,-0.697189098920694
2023/02/28/14:15:20.989739,20663,1677611720,981783283,map,0.054232925176621,0.05087236315012,0.054552629590035,0.01290826392696,-0.045000684063463,-0.715357049831613,-0.697189098920694
2023/02/28/14:15:20.989764,20664,1677611720,984788000,map,0.054140850901604,0.050586219877005,0.054940208792687,0.014977455552068,-0.047542141662847,-0.714794441429008,-0.697556061652511
2023/02/28/14:15:21.017646,20665,1677611720,992265312,map,0.054042998701334,0.050302159041166,0.055381074547768,0.014977455552068,-0.047542141662847,-0.714794441429008,-0.697556061652511
2023/02/28/14:15:21.018061,20666,1677611721,5278876,map,0.053930643945932,0.050029560923576,0.055900055915117,0.014977455552068,-0.047542141662847,-0.714794441429008,-0.697556061652511
2023/02/28/14:15:21.018160,20667,1677611721,12973377,map,0.053706809878349,0.049503654241562,0.057153794914484,0.014977455552068,-0.047542141662847,-0.714794441429008,-0.697556061652511
2023/02/28/14:15:21.040118,20668,1677611721,27536279,map,0.053592503070831,0.049295984208584,0.057874225080013,0.015500220036306,-0.050280689779671,-0.714017796183142,-0.698147682233414
2023/02/28/14:15:21.040311,20669,1677611721,37743305,map,0.053470812737942,0.049148425459862,0.058655977249146,0.015500220036306,-0.050280689779671,-0.714017796183142,-0.698147682233414
2023/02/28/14:15:21.124574,20670,1677611721,64601587,map,0.053356688469648,0.049049831926823,0.059518527239561,0.015500220036306,-0.050280689779671,-0.714017796183142,-0.698147682233414
2023/02/28/14:15:21.125748,20671,1677611721,65019976,map,0.05324599519372,0.048980310559273,0.060484655201435,0.015500220036306,-0.050280689779671,-0.714017796183142,-0.698147682233414
2023/02/28/14:15:21.125943,20672,1677611721,78077394,map,0.053119339048863,0.048961214721203,0.061568442732096,0.014622015373508,-0.050374046366211,-0.713549272717304,-0.698638796410054
2023/02/28/14:15:21.128197,20673,1677611721,85195797,map,0.052833750844002,0.048976384103298,0.064070880413056,0.014622015373508,-0.050374046366211,-0.713549272717304,-0.698638796410054
2023/02/28/14:15:21.129366,20674,1677611721,96361947,map,0.052668694406748,0.049049787223339,0.065517500042915,0.014622015373508,-0.050374046366211,-0.713549272717304,-0.698638796410054
2023/02/28/14:15:21.130186,20675,1677611721,107476325,map,0.052495658397675,0.049159593880177,0.067113198339939,0.014622015373508,-0.050374046366211,-0.713549272717304,-0.698638796410054
2023/02/28/14:15:21.130231,20676,1677611721,121211667,map,0.052326247096062,0.049308061599732,0.068859368562698,0.014137011831358,-0.049123289904357,-0.712810827004168,-0.699491207201564
2023/02/28/14:15:21.181187,20677,1677611721,131432183,map,0.052161756902933,0.049501918256283,0.070729717612267,0.014137011831358,-0.049123289904357,-0.712810827004168,-0.699491207201564
2023/02/28/14:15:21.186450,20678,1677611721,142556093,map,0.05199345946312,0.049755480140448,0.072727173566818,0.014137011831358,-0.049123289904357,-0.712810827004168,-0.699491207201564
2023/02/28/14:15:21.186693,20679,1677611721,152796192,map,0.05182109028101,0.05004309117794,0.074872978031635,0.014137011831358,-0.049123289904357,-0.712810827004168,-0.699491207201564
2023/02/28/14:15:21.186879,20680,1677611721,164155313,map,0.051642224192619,0.05035287886858,0.077178299427033,0.012452881716779,-0.047523005676535,-0.712266284453051,-0.700187984169502
2023/02/28/14:15:21.188057,20681,1677611721,178497848,map,0.051322937011719,0.050910424441099,0.081078268587589,0.012452881716779,-0.047523005676535,-0.712266284453051,-0.700187984169502
2023/02/28/14:15:21.281817,20682,1677611721,186995743,map,0.051126323640347,0.051238790154457,0.0838568136096,0.012452881716779,-0.047523005676535,-0.712266284453051,-0.700187984169502
2023/02/28/14:15:21.281891,20683,1677611721,206496244,map,0.050716988742352,0.051841758191586,0.09001262485981,0.012452881716779,-0.047523005676535,-0.712266284453051,-0.700187984169502
2023/02/28/14:15:21.281963,20684,1677611721,221812070,map,0.05050764605403,0.052114821970463,0.093411974608898,0.011731376402566,-0.045139436757116,-0.712152414863631,-0.700474065781937
2023/02/28/14:15:21.282151,20685,1677611721,223751203,map,0.050292015075684,0.0523418225348,0.097027808427811,0.011731376402566,-0.045139436757116,-0.712152414863631,-0.700474065781937
2023/02/28/14:15:21.282179,20686,1677611721,235546162,map,0.050079606473446,0.052544020116329,0.100878678262234,0.011731376402566,-0.045139436757116,-0.712152414863631,-0.700474065781937
2023/02/28/14:15:21.282249,20687,1677611721,244513124,map,0.049870166927576,0.052695997059345,0.10496786236763,0.011731376402566,-0.045139436757116,-0.712152414863631,-0.700474065781937
2023/02/28/14:15:21.288732,20688,1677611721,258398883,map,0.04968124628067,0.052789259701967,0.109278358519077,0.012049791891799,-0.042461988399744,-0.712193210378812,-0.700594439815462
2023/02/28/14:15:21.290505,20689,1677611721,278468713,map,0.04951635748148,0.052861131727696,0.113819405436516,0.012049791891799,-0.042461988399744,-0.712193210378812,-0.700594439815462
2023/02/28/14:15:21.290566,20690,1677611721,282624795,map,0.049244105815888,0.052851121872664,0.123596616089344,0.012049791891799,-0.042461988399744,-0.712193210378812,-0.700594439815462
2023/02/28/14:15:21.531752,20691,1677611721,292596871,map,0.049122802913189,0.052783496677876,0.128813117742538,0.012049791891799,-0.042461988399744,-0.712193210378812,-0.700594439815462
2023/02/28/14:15:21.531853,20692,1677611721,315097767,map,0.049009349197149,0.052692763507366,0.134251058101654,0.011733423158897,-0.040447367723834,-0.711904384611412,-0.701012572114094
2023/02/28/14:15:21.532707,20693,1677611721,316888201,map,0.048903658986092,0.052595637738705,0.139929503202438,0.011733423158897,-0.040447367723834,-0.711904384611412,-0.701012572114094
2023/02/28/14:15:21.532747,20694,1677611721,330465051,map,0.048805687576532,0.052461393177509,0.145828455686569,0.011733423158897,-0.040447367723834,-0.711904384611412,-0.701012572114094
2023/02/28/14:15:21.538316,20695,1677611721,344301592,map,0.048717088997364,0.052302829921246,0.151950523257256,0.011733423158897,-0.040447367723834,-0.711904384611412,-0.701012572114094
2023/02/28/14:15:21.544931,20696,1677611721,353449337,map,0.04856251552701,0.052112489938736,0.16164331138134,0.011131073570869,-0.039942919996542,-0.711306510821133,-0.701657818962099
2023/02/28/14:15:21.545084,20697,1677611721,361084984,map,0.048457875847817,0.051950320601463,0.168200805783272,0.011131073570869,-0.039942919996542,-0.711306510821133,-0.701657818962099
2023/02/28/14:15:21.545254,20698,1677611721,381946384,map,0.048351313918829,0.051822267472744,0.174988955259323,0.011131073570869,-0.039942919996542,-0.711306510821133,-0.701657818962099
2023/02/28/14:15:21.545803,20699,1677611721,383071343,map,0.048227317631245,0.051706045866013,0.181964457035065,0.011131073570869,-0.039942919996542,-0.711306510821133,-0.701657818962099
2023/02/28/14:15:21.545856,20700,1677611721,402845806,map,0.048084922134876,0.051595658063889,0.189110890030861,0.011762184431739,-0.040115417827874,-0.711142561226787,-0.701803982586374
2023/02/28/14:15:21.549256,20701,1677611721,408149242,map,0.047747567296028,0.051395244896412,0.203934401273727,0.011762184431739,-0.040115417827874,-0.711142561226787,-0.701803982586374
2023/02/28/14:15:21.549724,20702,1677611721,422808707,map,0.047539487481117,0.051298681646586,0.21159616112709,0.011762184431739,-0.040115417827874,-0.711142561226787,-0.701803982586374
2023/02/28/14:15:21.549866,20703,1677611721,433627667,map,0.047319650650025,0.05120661854744,0.219462066888809,0.011762184431739,-0.040115417827874,-0.711142561226787,-0.701803982586374
2023/02/28/14:15:21.550120,20704,1677611721,441866757,map,0.047098964452744,0.051086608320475,0.227326333522797,0.014984728517614,-0.039606050773106,-0.712000627598531,-0.700900987674117
2023/02/28/14:15:21.550242,20705,1677611721,458722441,map,0.046859733760357,0.050953447818756,0.235389769077301,0.014984728517614,-0.039606050773106,-0.712000627598531,-0.700900987674117
2023/02/28/14:15:21.550282,20706,1677611721,465861000,map,0.046595267951489,0.050830245018005,0.243569388985634,0.014984728517614,-0.039606050773106,-0.712000627598531,-0.700900987674117
2023/02/28/14:15:21.550328,20707,1677611721,477082724,map,0.046310774981976,0.050700947642326,0.251869052648544,0.014984728517614,-0.039606050773106,-0.712000627598531,-0.700900987674117
2023/02/28/14:15:21.550375,20708,1677611721,492562822,map,0.046001888811588,0.050555050373077,0.260272711515427,0.016486262020831,-0.038017457685934,-0.713667459065974,-0.699258011322931
2023/02/28/14:15:21.550400,20709,1677611721,499817527,map,0.045278530567885,0.050217263400555,0.277368634939194,0.016486262020831,-0.038017457685934,-0.713667459065974,-0.699258011322931
2023/02/28/14:15:21.553134,20710,1677611721,512689684,map,0.044860735535622,0.050033546984196,0.286034822463989,0.016486262020831,-0.038017457685934,-0.713667459065974,-0.699258011322931
2023/02/28/14:15:21.553183,20711,1677611721,524042294,map,0.044422674924135,0.049846518784762,0.294804751873016,0.016486262020831,-0.038017457685934,-0.713667459065974,-0.699258011322931
2023/02/28/14:15:21.553205,20712,1677611721,540868447,map,0.043979074805975,0.049627281725407,0.303641259670258,0.017000770332572,-0.037103460470582,-0.716572533332531,-0.696317533703625
2023/02/28/14:15:21.553297,20713,1677611721,548576126,map,0.043553784489632,0.049367740750313,0.312527537345886,0.017000770332572,-0.037103460470582,-0.716572533332531,-0.696317533703625
2023/02/28/14:15:21.792691,20714,1677611721,559226437,map,0.043127223849297,0.049076341092587,0.321487605571747,0.017000770332572,-0.037103460470582,-0.716572533332531,-0.696317533703625
2023/02/28/14:15:21.798191,20715,1677611721,569469557,map,0.042280152440071,0.048367008566856,0.339565336704254,0.017000770332572,-0.037103460470582,-0.716572533332531,-0.696317533703625
2023/02/28/14:15:21.798596,20716,1677611721,581484778,map,0.041885189712048,0.047993581742048,0.34868922829628,0.018325284437865,-0.036710202056562,-0.71943357533765,-0.693348427178924
